ENGINE_POWER,VEHICLE_ID,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,AIR_INTAKE_TEMP,THROTTLE_POS,TROUBLE_CODES,TIMING_ADVANCE
1.6,car9,77.0,26.30,745.0,43.0,48.0,12,C0300,51.8
1.6,car9,77.0,30.20,774.0,42.0,48.0,11,C0300,55.3
1.6,car9,78.0,29.80,758.0,41.0,48.0,11,C0300,55.3
1.6,car9,78.0,29.80,752.0,41.0,48.0,11,C0300,55.3
1.6,car9,78.0,29.80,752.0,41.0,48.0,11,C0300,56.5
1.6,car9,78.0,29.40,749.0,40.0,48.0,11,C0300,55.3
1.6,car9,78.0,32.20,768.0,53.0,48.0,13,C0300,53.7
1.6,car9,79.0,69.80,2368.0,77.0,45.0,23,C0300,71.4
1.6,car9,80.0,27.50,1421.0,33.0,45.0,12,C0300,49.0
1.6,car9,79.0,48.20,1288.0,34.0,45.0,20,C0300,63.1
1.6,car9,78.0,37.30,1380.0,53.0,45.0,13,C0300,53.7
1.6,car9,78.0,25.10,1214.0,36.0,45.0,12,C0300,49.4
1.6,car9,78.0,26.70,1661.0,31.0,46.0,13,C0300,72.5
1.6,car9,79.0,24.30,1002.0,33.0,46.0,11,C0300,46.7
1.6,car9,80.0,23.90,709.0,38.0,47.0,11,C0300,55.3
1.6,car9,79.0,31.80,1716.0,31.0,46.0,15,C0300,72.9
1.6,car9,81.0,27.80,995.0,33.0,47.0,12,C0300,47.1
1.6,car9,81.0,24.30,752.0,61.0,47.0,13,C0300,53.7
1.6,car9,81.0,46.30,1916.0,60.0,46.0,13,C0300,71.4
1.6,car9,81.0,33.70,1921.0,48.0,46.0,13,C0300,74.1
1.6,car9,80.0,33.70,2160.0,44.0,45.0,17,C0300,74.9
1.6,car9,80.0,62.40,2239.0,76.0,45.0,21,C0300,71.4
1.6,car9,79.0,37.30,1875.0,30.0,45.0,13,C0300,32.9
1.6,car9,78.0,21.20,1648.0,31.0,45.0,13,C0300,44.7
1.6,car9,76.0,58.00,1956.0,83.0,45.0,22,C0300,72.5
1.6,car9,75.0,83.90,2186.0,90.0,44.0,27,C0300,68.2
1.6,car9,75.0,80.80,2228.0,87.0,43.0,27,C0300,69.4
1.6,car9,75.0,53.30,2205.0,27.0,43.0,20,C0300,72.5
1.6,car9,75.0,54.50,1942.0,57.0,43.0,19,C0300,71.8
1.6,car9,75.0,56.90,1940.0,70.0,43.0,19,C0300,71.4
1.6,car9,75.0,66.70,2207.0,26.0,42.0,25,C0300,71.4
1.6,car9,75.0,70.60,2207.0,26.0,42.0,23,C0300,70.2
1.6,car9,75.0,45.50,2266.0,61.0,42.0,19,C0300,73.7
1.6,car9,75.0,20.80,2293.0,27.0,42.0,18,C0300,49.4
1.6,car9,75.0,23.50,2151.0,29.0,42.0,18,C0300,77.6
1.6,car9,75.0,56.10,2112.0,27.0,42.0,20,C0300,71.8
1.6,car9,75.0,20.80,1834.0,32.0,42.0,14,C0300,44.3
1.6,car9,75.0,24.30,1242.0,34.0,43.0,12,C0300,48.2
1.6,car9,75.0,57.30,1979.0,32.0,42.0,13,C0300,71.8
1.6,car9,75.0,22.70,1687.0,33.0,42.0,13,C0300,52.9
1.6,car9,75.0,68.20,2003.0,65.0,42.0,21,C0300,70.6
1.6,car9,77.0,67.10,2076.0,45.0,42.0,21,C0300,70.2
1.6,car9,78.0,43.10,1677.0,36.0,41.0,17,C0300,56.1
1.6,car9,78.0,23.10,1650.0,59.0,42.0,17,C0300,45.9
1.6,car9,78.0,21.60,1575.0,42.0,42.0,13,C0300,43.1
1.6,car9,78.0,22.00,1460.0,35.0,42.0,13,C0300,54.1
1.6,car9,77.0,25.10,861.0,62.0,42.0,15,C0300,49.0
1.6,car9,78.0,34.10,1748.0,31.0,42.0,13,C0300,72.5
1.6,car9,78.0,22.70,1278.0,57.0,42.0,12,C0300,51.4
1.6,car9,78.0,22.40,1360.0,34.0,42.0,12,C0300,50.2
1.6,car9,78.0,24.70,1258.0,32.0,42.0,16,C0300,52.5
1.6,car9,78.0,24.70,750.0,31.0,42.0,12,C0300,57.3
1.6,car9,78.0,25.90,961.0,49.0,43.0,11,C0300,47.1
1.6,car9,80.0,31.00,785.0,41.0,43.0,11,C0300,53.7
1.6,car9,81.0,29.80,774.0,41.0,43.0,11,C0300,54.1
1.6,car9,82.0,29.40,752.0,40.0,43.0,11,C0300,55.3
1.6,car9,82.0,23.90,762.0,34.0,43.0,11,C0300,55.3
1.6,car9,81.0,52.50,1708.0,31.0,39.0,17,C0300,70.6
1.6,car9,81.0,23.50,1183.0,33.0,39.0,12,C0300,47.8
1.6,car9,81.0,24.30,958.0,46.0,40.0,11,C0300,50.2
1.6,car9,81.0,33.70,942.0,65.0,40.0,12,C0300,51.8
1.6,car9,81.0,65.90,1979.0,32.0,41.0,20,C0300,69.4
1.6,car9,82.0,32.50,949.0,44.0,41.0,12,C0300,56.1
1.6,car9,82.0,36.10,925.0,48.0,41.0,12,C0300,51.4
1.6,car9,81.0,35.30,793.0,42.0,41.0,16,C0300,54.9
1.6,car9,81.0,34.10,1534.0,39.0,42.0,13,C0300,53.7
1.6,car9,80.0,24.30,1486.0,38.0,42.0,13,C0300,61.2
1.6,car9,81.0,34.10,1010.0,44.0,42.0,12,C0300,50.2
1.6,car9,81.0,44.70,908.0,55.0,42.0,13,C0300,51.8
1.6,car9,81.0,42.40,811.0,54.0,43.0,13,C0300,54.1
1.6,car9,81.0,41.20,792.0,53.0,43.0,13,C0300,56.5
1.6,car9,81.0,41.20,783.0,54.0,43.0,12,C0300,57.3
1.6,car9,79.0,53.30,1640.0,40.0,44.0,18,C0300,70.2
1.6,car9,80.0,65.90,1957.0,38.0,45.0,19,C0300,70.6
1.6,car9,81.0,27.80,1271.0,38.0,45.0,13,C0300,51.4
1.6,car9,80.0,25.50,1381.0,39.0,45.0,13,C0300,54.1
1.6,car9,79.0,60.80,1838.0,40.0,45.0,14,C0300,71.4
1.6,car9,80.0,31.80,984.0,52.0,45.0,12,C0300,49.4
1.6,car9,80.0,40.00,803.0,52.0,46.0,12,C0300,54.9
1.6,car9,80.0,40.80,785.0,53.0,46.0,12,C0300,56.1
1.6,car9,78.0,50.20,1762.0,38.0,48.0,20,C0300,70.6
1.6,car9,79.0,68.20,1971.0,31.0,48.0,13,C0300,70.2
1.6,car9,79.0,22.70,1452.0,33.0,48.0,13,C0300,57.3
1.6,car9,79.0,28.20,1269.0,42.0,48.0,13,C0300,50.2
1.6,car9,79.0,43.10,835.0,53.0,48.0,13,C0300,54.1
1.6,car9,79.0,41.20,784.0,54.0,48.0,13,C0300,54.9
1.6,car9,79.0,42.40,805.0,46.0,48.0,13,C0300,55.3
1.6,car9,79.0,34.10,804.0,44.0,49.0,13,C0300,52.5
1.6,car9,79.0,29.80,1358.0,49.0,49.0,14,C0300,56.5
1.6,car9,80.0,37.60,792.0,50.0,49.0,12,C0300,54.1
1.6,car9,78.0,53.70,1743.0,38.0,50.0,20,C0300,71.4
1.6,car9,79.0,25.90,1475.0,48.0,50.0,13,C0300,63.1
1.6,car9,80.0,39.60,814.0,51.0,50.0,13,C0300,52.5
1.6,car9,80.0,38.40,783.0,51.0,50.0,13,C0300,54.9
1.6,car9,79.0,42.00,1106.0,54.0,51.0,14,C0300,64.7
1.6,car9,78.0,38.80,1787.0,43.0,51.0,19,C0300,71.8
1.6,car9,80.0,42.40,921.0,50.0,51.0,13,C0300,55.3
1.6,car9,81.0,38.40,797.0,50.0,51.0,13,C0300,53.7
1.6,car9,81.0,39.60,812.0,50.0,51.0,13,C0300,53.7
1.6,car9,81.0,38.40,800.0,50.0,52.0,13,C0300,54.9
1.6,car9,81.0,39.20,794.0,46.0,52.0,13,C0300,53.7
1.6,car9,80.0,58.80,853.0,47.0,52.0,17,C0300,62.4
1.6,car9,80.0,35.70,1486.0,41.0,53.0,14,C0300,70.2
1.6,car9,81.0,32.50,859.0,45.0,53.0,12,C0300,50.2
1.6,car9,81.0,39.20,744.0,50.0,53.0,12,C0300,62.0
1.6,car9,80.0,36.10,1188.0,35.0,54.0,14,C0300,67.1
1.6,car9,80.0,22.40,1697.0,59.0,54.0,13,C0300,65.9
1.6,car9,80.0,42.00,1611.0,43.0,54.0,13,C0300,70.6
1.6,car9,80.0,64.70,1854.0,34.0,54.0,20,C0300,64.3
1.6,car9,81.0,48.20,1674.0,36.0,54.0,17,C0300,70.6
1.6,car9,81.0,31.80,1030.0,40.0,55.0,12,C0300,47.8
1.6,car9,81.0,42.70,896.0,67.0,55.0,13,C0300,52.5
1.6,car9,80.0,22.70,1418.0,40.0,56.0,14,C0300,54.1
1.6,car9,80.0,49.80,1296.0,50.0,56.0,20,C0300,62.4
1.6,car9,80.0,47.80,1970.0,31.0,56.0,13,C0300,72.5
1.6,car9,79.0,21.60,1766.0,31.0,57.0,17,C0300,54.9
1.6,car9,78.0,33.70,2285.0,31.0,57.0,15,C0300,76.1
1.6,car9,79.0,29.00,1207.0,49.0,57.0,13,C0300,49.0
1.6,car9,80.0,38.80,794.0,49.0,56.0,12,C0300,51.8
1.6,car9,79.0,37.60,788.0,49.0,56.0,12,C0300,53.7
1.6,car9,78.0,37.30,779.0,64.0,56.0,13,C0300,52.9
1.6,car9,78.0,61.20,2018.0,34.0,57.0,20,C0300,71.4
1.6,car9,78.0,26.70,1424.0,33.0,57.0,13,C0300,54.9
1.6,car9,78.0,29.00,1336.0,40.0,57.0,13,C0300,52.5
1.6,car9,77.0,71.80,1925.0,86.0,57.0,24,C0300,69.4
1.6,car9,78.0,51.40,2373.0,31.0,56.0,15,C0300,72.5
1.6,car9,78.0,53.30,1500.0,90.0,57.0,17,C0300,70.2
1.6,car9,78.0,34.50,1909.0,31.0,56.0,20,C0300,59.6
1.6,car9,78.0,26.30,1316.0,35.0,56.0,16,C0300,50.2
1.6,car9,78.0,42.70,2173.0,36.0,56.0,19,C0300,56.5
1.6,car9,78.0,20.40,1949.0,32.0,56.0,14,C0300,45.9
1.6,car9,79.0,31.00,1121.0,44.0,57.0,13,C0300,48.2
1.6,car9,80.0,39.20,776.0,49.0,57.0,12,C0300,50.6
1.6,car9,80.0,30.20,762.0,41.0,56.0,11,C0300,54.9
1.6,car9,79.0,30.20,779.0,41.0,56.0,11,C0300,52.9
1.6,car9,79.0,30.60,776.0,42.0,57.0,12,C0300,51.8
1.6,car9,79.0,30.60,785.0,41.0,57.0,11,C0300,52.5
1.6,car9,79.0,31.00,778.0,42.0,57.0,12,C0300,53.7
1.6,car9,79.0,31.00,778.0,42.0,57.0,12,C0300,51.8
1.6,car9,79.0,31.00,775.0,42.0,57.0,12,C0300,52.5
1.6,car9,79.0,31.40,783.0,42.0,57.0,12,C0300,51.8
1.6,car9,79.0,31.40,781.0,42.0,57.0,12,C0300,51.8
1.6,car9,45.0,68.20,2501.0,45.0,31.0,22,C0300,70.6
1.6,car9,48.0,65.50,1663.0,83.0,31.0,14,C0300,57.6
1.6,car9,49.0,25.50,1529.0,28.0,31.0,18,C0300,58.4
1.6,car9,52.0,22.70,1836.0,51.0,31.0,23,C0300,52.9
1.6,car9,54.0,42.70,1668.0,34.0,31.0,13,C0300,66.7
1.6,car9,56.0,23.10,1267.0,97.0,31.0,12,C0300,56.5
1.6,car9,58.0,76.10,2239.0,87.0,31.0,14,C0300,57.3
1.6,car9,61.0,34.10,1433.0,73.0,31.0,14,C0300,45.9
1.6,car9,63.0,78.40,1668.0,34.0,30.0,23,C0300,68.2
1.6,car9,64.0,20.40,1792.0,32.0,30.0,19,C0300,56.1
1.6,car9,66.0,25.10,1361.0,72.0,31.0,13,C0300,48.2
1.6,car9,67.0,49.00,1635.0,75.0,31.0,17,C0300,70.6
1.6,car9,69.0,80.00,2172.0,80.0,30.0,29,C0300,69.0
1.6,car9,72.0,74.10,1856.0,30.0,30.0,14,C0300,69.0
1.6,car9,73.0,20.80,1779.0,33.0,30.0,13,C0300,48.2
1.6,car9,75.0,27.50,1169.0,100.0,30.0,22,C0300,50.2
1.6,car9,78.0,93.30,2467.0,54.0,30.0,23,C0300,54.9
1.6,car9,79.0,21.60,1749.0,64.0,30.0,13,C0300,51.4
1.6,car9,81.0,71.00,1757.0,97.0,30.0,13,C0300,69.0
1.6,car9,81.0,70.60,1990.0,85.0,30.0,17,C0300,68.2
1.6,car9,75.0,19.20,1856.0,100.0,30.0,13,C0300,32.5
1.6,car9,72.0,53.30,1950.0,33.0,30.0,13,C0300,72.5
1.6,car9,73.0,25.50,1006.0,46.0,30.0,11,C0300,45.9
1.6,car9,75.0,32.20,779.0,44.0,30.0,12,C0300,52.5
1.6,car9,75.0,30.60,765.0,43.0,30.0,11,C0300,53.7
1.6,car9,75.0,30.60,755.0,42.0,30.0,11,C0300,53.7
1.6,car9,76.0,30.20,756.0,42.0,31.0,11,C0300,54.9
1.6,car9,75.0,30.60,756.0,76.0,31.0,11,C0300,53.7
1.6,car9,75.0,61.60,2460.0,30.0,30.0,21,C0300,70.6
1.6,car9,75.0,52.50,2176.0,81.0,31.0,19,C0300,72.5
1.6,car9,75.0,58.40,1914.0,34.0,31.0,19,C0300,71.4
1.6,car9,76.0,22.00,1387.0,32.0,31.0,20,C0300,48.2
1.6,car9,76.0,43.10,1882.0,77.0,31.0,14,C0300,71.8
1.6,car9,76.0,49.00,1921.0,55.0,31.0,17,C0300,70.6
1.6,car9,75.0,58.00,2094.0,35.0,31.0,20,C0300,71.4
1.6,car9,75.0,49.40,2297.0,65.0,32.0,20,C0300,75.3
1.6,car9,75.0,20.40,2118.0,32.0,32.0,16,C0300,32.5
1.6,car9,75.0,20.40,2012.0,28.0,32.0,14,C0300,32.5
1.6,car9,75.0,51.80,1953.0,65.0,33.0,19,C0300,71.8
1.6,car9,75.0,85.90,2039.0,29.0,32.0,18,C0300,67.1
1.6,car9,75.0,35.30,1795.0,41.0,33.0,16,C0300,71.8
1.6,car9,75.0,21.20,1840.0,28.0,33.0,14,C0300,61.2
1.6,car9,75.0,21.60,2037.0,33.0,33.0,14,C0300,66.7
1.6,car9,74.0,20.40,2182.0,32.0,33.0,15,C0300,32.5
1.6,car9,75.0,29.00,2150.0,41.0,33.0,18,C0300,76.5
1.6,car9,75.0,58.80,1829.0,32.0,33.0,19,C0300,71.8
1.6,car9,75.0,38.00,1797.0,31.0,33.0,16,C0300,71.8
1.6,car9,77.0,22.00,1764.0,35.0,33.0,15,C0300,45.9
1.6,car9,77.0,27.80,1070.0,38.0,33.0,12,C0300,47.8
1.6,car9,78.0,30.60,769.0,42.0,34.0,11,C0300,52.5
1.6,car9,77.0,29.80,761.0,47.0,34.0,11,C0300,52.9
1.6,car9,76.0,39.20,728.0,55.0,34.0,12,C0300,58.4
1.6,car9,76.0,42.40,754.0,55.0,34.0,13,C0300,56.5
1.6,car9,76.0,42.00,771.0,55.0,34.0,13,C0300,55.3
1.6,car9,76.0,42.40,801.0,55.0,34.0,13,C0300,55.3
1.6,car9,76.0,55.30,1300.0,56.0,34.0,17,C0300,66.7
1.6,car9,75.0,66.30,2220.0,71.0,35.0,22,C0300,70.6
1.6,car9,76.0,47.50,2015.0,87.0,36.0,22,C0300,72.5
1.6,car9,78.0,29.80,1457.0,80.0,36.0,13,C0300,56.5
1.6,car9,78.0,34.10,1660.0,38.0,36.0,15,C0300,58.8
1.6,car9,78.0,61.60,1850.0,72.0,36.0,13,C0300,70.6
1.6,car9,77.0,25.50,1573.0,65.0,37.0,13,C0300,57.6
1.6,car9,77.0,22.70,1562.0,33.0,37.0,13,C0300,54.9
1.6,car9,77.0,60.80,1596.0,60.0,37.0,17,C0300,69.4
1.6,car9,76.0,38.40,1697.0,76.0,38.0,19,C0300,71.8
1.6,car9,76.0,68.20,1771.0,38.0,38.0,18,C0300,69.4
1.6,car9,76.0,63.10,1622.0,70.0,39.0,18,C0300,69.4
1.6,car9,75.0,21.60,1724.0,36.0,39.0,13,C0300,54.1
1.6,car9,75.0,21.60,1662.0,31.0,39.0,13,C0300,52.9
1.6,car9,75.0,47.50,1976.0,32.0,39.0,17,C0300,72.9
1.6,car9,75.0,22.00,1481.0,52.0,39.0,13,C0300,51.8
1.6,car9,75.0,21.20,1763.0,42.0,39.0,13,C0300,61.2
1.6,car9,75.0,81.20,1701.0,31.0,39.0,23,C0300,68.2
1.6,car9,75.0,39.60,2247.0,49.0,39.0,19,C0300,74.1
1.6,car9,75.0,22.70,1456.0,32.0,39.0,13,C0300,55.3
1.6,car9,75.0,25.50,1283.0,67.0,40.0,13,C0300,47.1
1.6,car9,76.0,81.20,1856.0,30.0,39.0,25,C0300,68.2
1.6,car9,76.0,56.50,1805.0,66.0,40.0,18,C0300,71.4
1.6,car9,76.0,46.70,1909.0,45.0,40.0,18,C0300,72.5
1.6,car9,76.0,41.20,1890.0,31.0,40.0,17,C0300,72.5
1.6,car9,76.0,40.40,1814.0,63.0,40.0,17,C0300,72.5
1.6,car9,77.0,43.50,1848.0,56.0,40.0,15,C0300,71.8
1.6,car9,77.0,51.80,1787.0,51.0,40.0,18,C0300,70.6
1.6,car9,77.0,34.90,1751.0,31.0,40.0,16,C0300,72.9
1.6,car9,76.0,21.60,1708.0,31.0,41.0,13,C0300,54.9
1.6,car9,76.0,52.90,1789.0,53.0,41.0,18,C0300,71.4
1.6,car9,76.0,49.00,1792.0,76.0,41.0,17,C0300,71.4
1.6,car9,77.0,80.80,1758.0,35.0,41.0,23,C0300,67.8
1.6,car9,77.0,53.30,1731.0,31.0,41.0,16,C0300,70.2
1.6,car9,77.0,21.60,1711.0,31.0,41.0,13,C0300,64.7
1.6,car9,77.0,21.60,1616.0,31.0,41.0,13,C0300,50.6
1.6,car9,77.0,22.00,1512.0,34.0,42.0,13,C0300,50.2
1.6,car9,77.0,29.00,1120.0,35.0,42.0,13,C0300,48.2
1.6,car9,78.0,29.80,1009.0,50.0,42.0,12,C0300,49.4
1.6,car9,78.0,39.20,811.0,48.0,42.0,13,C0300,53.7
1.6,car9,78.0,36.50,791.0,56.0,42.0,12,C0300,56.5
1.6,car9,75.0,38.40,2106.0,37.0,42.0,16,C0300,72.5
1.6,car9,76.0,30.20,897.0,51.0,43.0,12,C0300,50.2
1.6,car9,77.0,38.40,817.0,49.0,43.0,12,C0300,53.7
1.6,car9,78.0,35.30,797.0,37.0,43.0,11,C0300,52.9
1.6,car9,77.0,24.30,1554.0,33.0,43.0,13,C0300,74.1
1.6,car9,77.0,24.70,1550.0,41.0,43.0,13,C0300,62.0
1.6,car9,77.0,25.10,1444.0,31.0,43.0,13,C0300,57.3
1.6,car9,77.0,25.50,1894.0,31.0,44.0,15,C0300,75.3
1.6,car9,77.0,36.10,1432.0,35.0,44.0,14,C0300,70.2
1.6,car9,78.0,27.50,1317.0,39.0,45.0,13,C0300,51.8
1.6,car9,78.0,34.10,1462.0,37.0,45.0,13,C0300,70.2
1.6,car9,78.0,29.00,990.0,36.0,45.0,12,C0300,48.2
1.6,car9,78.0,47.80,1323.0,40.0,45.0,16,C0300,67.1
1.6,car9,78.0,38.80,1218.0,64.0,45.0,16,C0300,52.5
1.6,car9,78.0,28.60,1261.0,41.0,45.0,13,C0300,51.4
1.6,car9,78.0,54.90,1647.0,71.0,46.0,20,C0300,70.6
1.6,car9,78.0,23.90,1484.0,39.0,46.0,13,C0300,55.3
1.6,car9,78.0,32.50,1309.0,39.0,47.0,12,C0300,51.4
1.6,car9,78.0,30.60,976.0,35.0,47.0,12,C0300,47.8
1.6,car9,78.0,37.30,1370.0,43.0,47.0,13,C0300,60.8
1.6,car9,78.0,45.10,1159.0,38.0,48.0,15,C0300,64.3
1.6,car9,78.0,40.00,832.0,49.0,48.0,13,C0300,50.6
1.6,car9,78.0,38.00,798.0,49.0,48.0,12,C0300,54.1
1.6,car9,78.0,38.40,830.0,35.0,48.0,13,C0300,53.7
1.6,car9,77.0,42.00,2320.0,39.0,48.0,17,C0300,69.4
1.6,car9,78.0,32.20,881.0,41.0,49.0,12,C0300,49.4
1.6,car9,79.0,34.50,744.0,45.0,49.0,12,C0300,57.6
1.6,car9,79.0,40.40,819.0,48.0,49.0,13,C0300,51.4
1.6,car9,78.0,26.70,1523.0,45.0,50.0,13,C0300,57.6
1.6,car9,78.0,41.60,1062.0,35.0,50.0,14,C0300,51.8
1.6,car9,78.0,30.20,1231.0,45.0,50.0,13,C0300,51.8
1.6,car9,79.0,36.50,756.0,46.0,50.0,12,C0300,61.2
1.6,car9,79.0,41.20,785.0,50.0,50.0,13,C0300,62.4
1.6,car9,79.0,38.40,793.0,49.0,50.0,12,C0300,54.9
1.6,car9,79.0,38.40,802.0,52.0,50.0,12,C0300,54.1
1.6,car9,78.0,34.50,1170.0,47.0,51.0,13,C0300,54.1
1.6,car9,79.0,39.20,799.0,64.0,51.0,12,C0300,52.9
1.6,car9,78.0,23.50,1645.0,44.0,51.0,14,C0300,62.4
1.6,car9,79.0,38.80,790.0,49.0,51.0,12,C0300,51.4
1.6,car9,79.0,44.30,1118.0,39.0,51.0,16,C0300,64.7
1.6,car9,78.0,54.50,1509.0,33.0,52.0,17,C0300,69.0
1.6,car9,79.0,34.90,1050.0,41.0,53.0,12,C0300,50.6
1.6,car9,80.0,42.00,837.0,59.0,53.0,13,C0300,53.7
1.6,car9,78.0,29.80,1425.0,43.0,53.0,15,C0300,58.8
1.6,car9,78.0,66.30,1742.0,64.0,54.0,22,C0300,70.6
1.6,car9,80.0,29.40,1355.0,55.0,54.0,13,C0300,51.8
1.6,car9,80.0,32.20,1249.0,44.0,54.0,13,C0300,58.4
1.6,car9,80.0,34.10,911.0,63.0,54.0,12,C0300,49.4
1.6,car9,79.0,27.80,1493.0,37.0,54.0,13,C0300,57.6
1.6,car9,79.0,60.40,1579.0,43.0,54.0,19,C0300,62.4
1.6,car9,79.0,23.50,1370.0,32.0,54.0,13,C0300,50.2
1.6,car9,78.0,67.80,2102.0,30.0,55.0,16,C0300,69.4
1.6,car9,78.0,22.00,1517.0,44.0,55.0,13,C0300,50.2
1.6,car9,79.0,39.20,813.0,50.0,55.0,13,C0300,50.6
1.6,car9,78.0,23.50,1558.0,41.0,55.0,13,C0300,58.8
1.6,car9,78.0,39.60,821.0,49.0,55.0,13,C0300,51.8
1.6,car9,78.0,37.60,797.0,49.0,55.0,12,C0300,53.7
1.6,car9,78.0,37.60,790.0,48.0,55.0,12,C0300,54.9
1.6,car9,78.0,37.30,772.0,49.0,55.0,12,C0300,54.9
1.6,car9,77.0,37.60,802.0,57.0,55.0,13,C0300,53.7
1.6,car9,76.0,38.40,1005.0,57.0,55.0,13,C0300,48.2
1.6,car9,78.0,39.20,810.0,49.0,55.0,13,C0300,52.9
1.6,car9,78.0,37.60,788.0,49.0,55.0,12,C0300,54.1
1.6,car9,78.0,37.30,778.0,49.0,55.0,12,C0300,55.3
1.6,car9,78.0,37.30,785.0,48.0,56.0,12,C0300,53.7
1.6,car9,77.0,42.40,1149.0,62.0,56.0,18,C0300,56.5
1.6,car9,77.0,21.60,1861.0,40.0,56.0,13,C0300,58.8
1.6,car9,77.0,27.50,1406.0,58.0,56.0,13,C0300,54.9
1.6,car9,76.0,58.00,1821.0,75.0,56.0,16,C0300,71.4
1.6,car9,77.0,22.70,1466.0,39.0,56.0,13,C0300,54.1
1.6,car9,77.0,44.70,1709.0,63.0,56.0,17,C0300,71.4
1.6,car9,77.0,61.60,2098.0,38.0,55.0,20,C0300,70.6
1.6,car9,78.0,51.00,2260.0,31.0,56.0,14,C0300,72.5
1.6,car9,78.0,37.60,2330.0,39.0,56.0,14,C0300,74.9
1.6,car9,78.0,21.20,1969.0,32.0,56.0,14,C0300,52.9
1.6,car9,78.0,32.20,884.0,51.0,56.0,12,C0300,48.2
1.6,car9,80.0,39.60,799.0,43.0,56.0,12,C0300,50.6
1.6,car9,80.0,30.20,776.0,41.0,56.0,11,C0300,52.9
1.6,car9,79.0,29.80,775.0,41.0,56.0,11,C0300,54.1
1.6,car9,79.0,30.20,774.0,41.0,56.0,11,C0300,52.9
1.6,car9,78.0,30.60,782.0,41.0,56.0,11,C0300,53.7
1.6,car9,78.0,30.20,769.0,42.0,56.0,11,C0300,53.7
1.6,car9,78.0,30.60,773.0,42.0,56.0,11,C0300,52.9
1.6,car9,78.0,31.00,777.0,42.0,56.0,11,C0300,53.7
1.6,car9,78.0,31.00,767.0,42.0,56.0,11,C0300,54.1
1.6,car9,78.0,31.00,775.0,43.0,56.0,11,C0300,53.7
1.6,car9,36.0,32.90,1998.0,46.0,31.0,17,C0300,74.9
1.6,car9,38.0,41.60,1214.0,60.0,31.0,15,C0300,51.8
1.6,car9,40.0,48.60,805.0,81.0,32.0,14,C0300,52.5
1.6,car9,43.0,63.50,2586.0,95.0,33.0,24,C0300,63.1
1.6,car9,46.0,60.00,2137.0,71.0,33.0,23,C0300,74.1
1.6,car9,49.0,48.60,2129.0,45.0,33.0,21,C0300,72.5
1.6,car9,51.0,56.10,2085.0,34.0,33.0,20,C0300,71.8
1.6,car9,54.0,37.60,886.0,55.0,33.0,14,C0300,49.4
1.6,car9,54.0,46.30,813.0,58.0,33.0,13,C0300,53.7
1.6,car9,55.0,44.70,794.0,57.0,33.0,13,C0300,54.1
1.6,car9,57.0,46.30,836.0,58.0,33.0,13,C0300,63.5
1.6,car9,57.0,43.90,777.0,58.0,33.0,13,C0300,54.1
1.6,car9,59.0,45.50,818.0,54.0,33.0,18,C0300,52.5
1.6,car9,60.0,36.10,1269.0,37.0,33.0,15,C0300,51.8
1.6,car9,63.0,32.90,1307.0,72.0,33.0,13,C0300,52.9
1.6,car9,63.0,52.20,1532.0,62.0,33.0,14,C0300,70.6
1.6,car9,64.0,39.60,1283.0,53.0,33.0,15,C0300,60.0
1.6,car9,66.0,46.70,894.0,35.0,33.0,13,C0300,50.2
1.6,car9,67.0,36.10,1262.0,44.0,33.0,14,C0300,67.1
1.6,car9,69.0,32.90,800.0,50.0,33.0,12,C0300,49.4
1.6,car9,69.0,65.10,1771.0,59.0,34.0,17,C0300,69.4
1.6,car9,71.0,40.80,854.0,49.0,34.0,13,C0300,47.8
1.6,car9,72.0,69.00,1427.0,61.0,34.0,20,C0300,56.5
1.6,car9,72.0,47.80,1088.0,57.0,34.0,14,C0300,67.8
1.6,car9,74.0,47.50,985.0,58.0,34.0,13,C0300,52.9
1.6,car9,74.0,48.60,923.0,51.0,34.0,14,C0300,50.6
1.6,car9,75.0,29.80,756.0,48.0,34.0,11,C0300,50.2
1.6,car9,77.0,35.70,760.0,48.0,34.0,12,C0300,55.3
1.6,car9,77.0,35.30,763.0,48.0,34.0,12,C0300,56.1
1.6,car9,77.0,35.30,763.0,48.0,34.0,12,C0300,54.1
1.6,car9,78.0,34.90,790.0,47.0,34.0,12,C0300,53.7
1.6,car9,78.0,34.10,783.0,46.0,34.0,12,C0300,52.5
1.6,car9,78.0,33.70,782.0,46.0,34.0,12,C0300,52.9
1.6,car9,78.0,33.30,777.0,45.0,35.0,12,C0300,52.9
1.6,car9,77.0,33.30,779.0,45.0,35.0,12,C0300,53.7
1.6,car9,75.0,32.90,777.0,45.0,35.0,12,C0300,54.1
1.6,car9,73.0,32.90,782.0,45.0,35.0,12,C0300,54.1
1.6,car9,72.0,28.20,794.0,39.0,35.0,11,C0300,50.6
1.6,car9,72.0,33.30,771.0,46.0,35.0,12,C0300,54.9
1.6,car9,72.0,33.70,791.0,45.0,35.0,12,C0300,52.5
1.6,car9,72.0,33.70,790.0,46.0,35.0,12,C0300,54.1
1.6,car9,74.0,32.90,769.0,46.0,35.0,12,C0300,54.9
1.6,car9,74.0,33.70,782.0,45.0,36.0,12,C0300,52.5
1.6,car9,75.0,32.90,790.0,45.0,36.0,12,C0300,53.7
